"code","y","x1","x2","x3"
483,"3",8.24761623628185,7.80535526161508,8.19122502663253
484,"3",7.71102333204022,8.55028448192643,7.68606422537452
485,"3",7.86533836853085,8.2236789552747,8.98165525399
486,"3",8.08229379745602,8.0944904460719,7.20649154171349
487,"3",8.34895361455944,7.89051524480102,9.21029080561064
488,"3",7.682370201539,7.54760221569465,8.25221152232428
489,"3",7.68918074434789,7.66118486753308,6.64011024052335
490,"3",8.10890160837183,7.50370752749788,7.43540467318744
491,"3",7.92138036433387,7.78174547612907,7.27302662755268
492,"3",8.15112625123852,8.25766710314533,8.17761762142163
493,"3",8.19370614288182,7.93691622286221,8.97247165946484
494,"3",8.43217414508535,8.54472983730328,8.45154963825926
495,"3",8.21272973583683,8.12612346482628,7.16303871198428
496,"3",7.88151842118393,7.58932852844456,8.34909342615508
497,"3",7.94779773204363,7.64570129292138,10.2070137646234
498,"3",7.93561718445892,7.97798982572297,7.34466130538504
499,"3",7.72576633016929,7.69327821747095,7.20916648239047
500,"3",7.87824967375321,7.26493372089011,7.98805322055088
501,"3",8.45232756092334,7.55207094429431,8.7012564298143
502,"3",8.78474682940297,7.7736623560565,9.2313465353304
503,"3",7.91138277977339,8.10079199170828,7.71110590214616
504,"3",8.7472954847321,7.35170507372783,8.05036529374357
505,"3",8.08241680816431,8.10368838106154,7.88608523958072
506,"3",7.866191772936,8.49278581371585,6.67853680387631
507,"3",8.10179144785902,7.78112250320515,7.27177826445572
508,"3",8.20638518282243,7.4352169117001,8.84235449503036
509,"3",8.13220616935372,7.76424873956095,7.64694524404422
510,"3",8.1194492973571,8.21341523744368,10.1043056027798
511,"3",7.94130632312136,7.79161820544998,6.03660985396212
512,"3",8.18494793834745,8.0911715803797,6.92618261565511
513,"3",7.92998883940065,7.24844468790707,6.87958321242381
514,"3",8.14720296975205,7.18738672584767,9.4644427785961
515,"3",8.63213007833428,8.14506789516365,6.54016381878643
516,"3",7.90907524238029,7.77127249494755,9.34567216985731
517,"3",8.23677185621805,8.40325715630611,9.37674639184246
518,"3",8.08358172560815,7.58240687841303,8.09157566181192
519,"3",8.1646420746198,7.54821474694009,7.76183290362612
520,"3",7.90955768613735,8.24331639624111,8.49802885967594
521,"3",8.07119310695715,7.53013484802596,7.69430115498275
522,"3",7.99877512762467,7.41585482882115,6.47508354088451
523,"3",8.0910780082279,7.45728047113815,7.82407997221084
524,"3",8.11126889519126,7.97050329109582,7.25543720678565
525,"3",8.05157532896972,8.19281379050863,7.47594724330345
526,"3",8.71530478863517,8.6689186954059,9.69462405064075
527,"3",8.16851324426276,7.87743014041356,6.97315222051751
528,"3",7.63111156014405,7.59414199104368,9.71451485230244
529,"3",7.93513750564921,7.54622749347441,6.67370018964178
530,"3",8.08896098282486,8.0912600607939,7.83216079834965
531,"3",8.15973648866072,7.93667420492714,10.3427820035284
532,"3",7.92334620818698,7.20164574899446,7.70230652331027
533,"3",7.98154646314022,7.85617892516395,8.0946764586651
534,"3",8.46626560374466,7.7895996740698,7.70932484683105
535,"3",8.32241798290474,7.26434791048082,9.81325867271858
536,"3",8.04108235972584,8.65058929296991,7.19201636330846
537,"3",8.25843044781728,7.72537549637303,8.90065390824417
538,"3",7.77351707524832,8.15109986709638,7.83778178574097
539,"3",8.4056892532954,8.11532786060833,7.42401404013648
540,"3",8.07220813832882,7.83181680484207,6.95699444493989
541,"3",8.29667419135528,8.30059818231149,8.3744672362022
542,"3",7.42100992878704,7.89627427930416,8.53919441761222
543,"3",8.14831089734817,6.93517406740423,7.80868194822726
544,"3",7.65664149336764,8.05441732544593,7.442816188815
545,"3",7.29109493209256,8.6628782145729,8.03173378097947
546,"3",8.09839622366626,7.8892866785424,6.69338839176989
547,"3",7.65912114892496,7.79458354096115,8.2055029585253
548,"3",8.04028351369375,7.53100385486642,7.35534425150044
549,"3",7.96859638267273,7.49458318186201,7.35392998709355
550,"3",7.55637204305645,7.85061661550648,7.53662213682955
551,"3",7.52594354288799,6.86273763995965,6.84123579778483
552,"3",7.96473501096851,6.65197085533945,10.323808434413
553,"3",7.83923198184329,7.24633107008115,9.01061208564511
554,"3",8.07211510532795,7.65810278418124,7.23079295058011
555,"3",8.31873339939707,6.9348314495963,5.33886723220722
556,"3",7.98926910541853,7.43302839439737,8.89887075257525
557,"3",8.04964828408336,7.74002448512237,6.23284990084869
558,"3",7.97298687200673,8.91502952960017,5.9858346669359
559,"3",7.64649244231454,8.72526028203244,7.30256631559153
560,"3",8.34477669579057,8.30352443664875,7.1241103003035
561,"3",8.09546645110063,7.50332849314275,8.8141375054049
562,"3",7.84042518766379,8.4540404594376,7.73719020022144
563,"3",7.79276819961495,7.75022286902064,10.5016023475306
564,"3",8.20073826486796,7.82930912213654,8.01653739354
565,"3",8.33202207357108,8.16066907084773,6.38339039302904
566,"3",8.13686617810467,8.68447008743177,7.92808715788477
567,"3",8.05834125232451,7.1333732091568,6.7959649469107
568,"3",8.43438127764236,8.17847405478505,7.44505851426537
569,"3",7.57223103236018,7.29312654197686,9.34015354441789
570,"3",7.77502574086664,7.647074259843,7.5384671094132
571,"3",7.59972037597003,8.58906612566824,10.1992418512816
572,"3",8.14323656917963,8.24374360670961,7.30526615237079
573,"3",8.25867088898661,7.89513391019546,7.84374979798553
574,"3",8.1290022593116,8.87654776369394,8.5088695610568
575,"3",7.88117611010249,8.0058725923254,7.76756047659121
576,"3",7.93440245192133,8.62404301892437,8.09382298836233
577,"3",8.25867706538419,8.22611328081727,6.48930510580058
578,"3",8.16584180243178,8.28274244358863,8.1626360192602
579,"3",8.14607212022884,8.69367505205983,8.42123788272471
580,"3",7.74144419890927,7.84998962400542,7.68003495967724
581,"3",8.17502332584251,8.27713282353087,7.13447725290817
582,"3",8.17692719475422,7.89308413670021,9.23889539490758
583,"3",8.08011769733617,7.26834386712792,8.76275024428588
584,"3",7.78560871134233,7.55367915745645,7.52979838109413
585,"3",8.24602694320825,8.0140518094791,7.44813288345469
586,"3",7.83084491597992,8.50448173619244,8.79018302334737
587,"3",8.01624848994573,8.01258347548298,8.09578274050075
588,"3",8.23795158433224,7.86599696779396,8.84584719858857
589,"3",7.88828305188794,8.19274799549438,7.58509959499851
590,"3",7.91398949646324,7.30829829141225,7.10972513754147
591,"3",8.13097405166497,8.88762758292081,8.22364834667092
592,"3",7.73050168454787,7.53465852774361,7.54487839864554
593,"3",7.86170172765825,8.70096670903527,8.737159946423
594,"3",7.8503617220677,8.24049275763517,8.7381291679246
595,"3",7.86238853952765,8.3614336317246,5.68470524671067
596,"3",8.06814627054523,7.67344542227317,8.34147896810736
597,"3",8.18270311386148,6.85335686193119,7.11888545296884
598,"3",8.62146858463286,8.02187594564586,9.21406223244866
599,"3",7.88721680381275,6.99779194689995,8.12055965282808
600,"3",7.83232073356316,8.76007761528955,7.0523551840931
